2, 16080, Note_on_c, 0, 72, 0
2, 16080, Note_on_c, 0, 74, 36
2, 16320, Note_on_c, 0, 74, 0
2, 16320, Note_on_c, 0, 71, 36
2, 16560, Note_on_c, 0, 71, 0
2, 16560, Note_on_c, 0, 72, 36
2, 16800, Note_on_c, 0, 72, 0
2, 16800, Note_on_c, 0, 69, 36
2, 17040, Note_on_c, 0, 69, 0
2, 17040, Note_on_c, 0, 71, 36
2, 17280, Note_on_c, 0, 71, 0
2, 17280, Note_on_c, 0, 67, 36
2, 17520, Note_on_c, 0, 67, 0
2, 17520, Note_on_c, 0, 69, 36
2, 17760, Note_on_c, 0, 69, 0
2, 17760, Note_on_c, 0, 67, 36
2, 18000, Note_on_c, 0, 67, 0
2, 18000, Note_on_c, 0, 64, 36
2, 18240, Note_on_c, 0, 64, 0
2, 18240, Note_on_c, 0, 67, 36
2, 18480, Note_on_c, 0, 67, 0
2, 18480, Note_on_c, 0, 67, 36
2, 18720, Note_on_c, 0, 67, 0
2, 18720, Note_on_c, 0, 0, 36
2, 18960, Note_on_c, 0, 0, 0
2, 18960, Note_on_c, 0, 77, 36
2, 19200, Note_on_c, 0, 77, 0
2, 19200, Note_on_c, 0, 74, 36
2, 19440, Note_on_c, 0, 74, 0
2, 19440, Note_on_c, 0, 76, 36
2, 19680, Note_on_c, 0, 76, 0
2, 19680, Note_on_c, 0, 72, 36
2, 19920, Note_on_c, 0, 72, 0
2, 19920, Note_on_c, 0, 74, 36
2, 20160, Note_on_c, 0, 74, 0
2, 20160, Note_on_c, 0, 71, 36
2, 20400, Note_on_c, 0, 71, 0
2, 20400, Note_on_c, 0, 72, 36
2, 20640, Note_on_c, 0, 72, 0
2, 20640, Note_on_c, 0, 69, 36
2, 20880, Note_on_c, 0, 69, 0
2, 20880, Note_on_c, 0, 71, 36
2, 21120, Note_on_c, 0, 71, 0
2, 21120, Note_on_c, 0, 67, 36
2, 21360, Note_on_c, 0, 67, 0
2, 21360, Note_on_c, 0, 69, 36
2, 21600, Note_on_c, 0, 69, 0
2, 21600, Note_on_c, 0, 67, 36
2, 21840, Note_on_c, 0, 67, 0
2, 21840, Note_on_c, 0, 64, 36
2, 22080, Note_on_c, 0, 64, 0
2, 22080, Note_on_c, 0, 67, 36
2, 22320, Note_on_c, 0, 67, 0
2, 22320, Note_on_c, 0, 67, 36
2, 22560, Note_on_c, 0, 67, 0
2, 22560, Note_on_c, 0, 0, 36
2, 22800, Note_on_c, 0, 0, 0
2, 23040, End_track
0, 0, End_of_file
